;STATION;NAME;DATE;PRCP;SNOW;TAVG;TMAX;TMIN
66657;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-17;0.1;0.0;85.0;96.0;73.0
66658;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-18;0.01;0.0;72.0;78.0;50.0
66659;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-19;0.0;0.0;60.0;75.0;47.0
66660;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-20;0.33;0.0;63.0;69.0;59.0
66661;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-21;0.0;0.0;61.0;71.0;50.0
66662;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-22;0.0;0.0;59.0;70.0;47.0
66663;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-23;0.02;0.0;63.0;79.0;47.0
66664;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-24;0.0;0.0;65.0;82.0;49.0
66665;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-25;0.12;0.0;68.0;77.0;58.0
66666;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-26;0.0;0.0;72.0;84.0;59.0
66667;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-27;0.0;0.0;74.0;90.0;57.0
66668;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-28;0.0;0.0;79.0;91.0;65.0
66669;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-29;0.0;0.0;79.0;89.0;71.0
66670;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-30;4.26;0.0;79.0;88.0;67.0
66671;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-01;1.39;0.0;72.0;83.0;66.0
66672;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-02;0.0;0.0;79.0;91.0;68.0
66673;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-03;0.0;0.0;81.0;91.0;73.0
66674;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-04;1.59;0.0;78.0;89.0;64.0
66675;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-05;0.0;0.0;79.0;90.0;70.0
66676;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-06;0.0;0.0;75.0;85.0;66.0
66677;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-07;0.0;0.0;74.0;85.0;63.0
66678;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-08;0.46;0.0;76.0;85.0;66.0
66679;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-09;0.0;0.0;71.0;78.0;63.0
66680;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-10;0.0;0.0;71.0;83.0;60.0
66681;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-11;0.02;0.0;72.0;83.0;60.0
66682;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-12;0.0;0.0;73.0;85.0;59.0
66683;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-13;0.2;0.0;74.0;83.0;66.0
66684;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-14;0.0;0.0;70.0;80.0;59.0
66685;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-15;0.0;0.0;71.0;84.0;58.0
66686;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-16;0.0;0.0;73.0;84.0;60.0
66687;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-17;1.09;0.0;71.0;91.0;58.0
66688;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-18;0.0;0.0;71.0;81.0;61.0
66689;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-19;0.0;0.0;69.0;76.0;58.0
66690;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-20;0.18;0.0;66.0;77.0;54.0
66691;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-21;0.28;0.0;64.0;72.0;57.0
66692;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-22;0.0;0.0;65.0;76.0;52.0
66693;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-23;0.0;0.0;70.0;83.0;60.0
66694;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-24;0.43;0.0;81.0;94.0;71.0
66695;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-25;0.69;0.0;79.0;90.0;68.0
66696;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-26;0.0;0.0;73.0;80.0;61.0
66697;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-27;0.0;0.0;71.0;82.0;59.0
66698;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-28;0.0;0.0;71.0;83.0;59.0
66699;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-29;0.0;0.0;69.0;81.0;55.0
66700;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-30;0.0;0.0;71.0;85.0;57.0
66701;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-07-31;0.37;0.0;72.0;84.0;62.0
66702;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-01;0.0;0.0;70.0;79.0;58.0
66703;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-02;0.0;0.0;66.0;77.0;55.0
66704;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-03;0.0;0.0;64.0;77.0;50.0
66705;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-04;0.0;0.0;64.0;78.0;50.0
66706;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-05;0.0;0.0;67.0;80.0;56.0
66707;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-06;0.0;0.0;69.0;82.0;57.0
66708;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-07;0.0;0.0;71.0;79.0;63.0
66709;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-08;0.0;0.0;73.0;84.0;60.0
66710;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-09;1.53;0.0;69.0;81.0;57.0
66711;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-10;0.0;0.0;67.0;78.0;53.0
66712;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-11;0.0;0.0;68.0;83.0;53.0
66713;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-12;0.0;0.0;72.0;84.0;62.0
66714;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-13;0.0;0.0;73.0;87.0;65.0
66715;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-14;0.4;0.0;67.0;70.0;52.0
66716;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-15;0.0;0.0;63.0;81.0;50.0
66717;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-16;0.0;0.0;68.0;81.0;56.0
66718;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-17;0.0;0.0;66.0;81.0;51.0
66719;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-18;0.0;0.0;71.0;86.0;57.0
66720;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-19;0.07;0.0;75.0;88.0;66.0
66721;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-20;0.0;0.0;75.0;85.0;66.0
66722;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-21;0.0;0.0;74.0;86.0;62.0
66723;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-22;0.0;0.0;74.0;85.0;63.0
66724;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-23;0.0;0.0;70.0;85.0;58.0
66725;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-24;0.0;0.0;70.0;85.0;56.0
66726;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-25;0.0;0.0;69.0;84.0;54.0
66727;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-26;0.0;0.0;72.0;78.0;56.0
66728;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-27;0.0;0.0;64.0;75.0;52.0
66729;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-28;0.0;0.0;67.0;75.0;51.0
66730;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-29;0.0;0.0;62.0;78.0;49.0
66731;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-30;0.41;0.0;64.0;78.0;55.0
66732;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-08-31;0.0;0.0;59.0;68.0;46.0
66733;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-01;0.0;0.0;59.0;79.0;46.0
66734;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-02;0.12;0.0;63.0;74.0;51.0
66735;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-03;0.0;0.0;59.0;67.0;50.0
66736;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-04;0.0;0.0;60.0;75.0;45.0
66737;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-05;0.0;0.0;60.0;78.0;43.0
66738;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-06;0.0;0.0;64.0;76.0;46.0
66739;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-07;0.0;0.0;50.0;53.0;36.0
66740;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-08;0.0;0.0;42.0;53.0;31.0
66741;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-09;0.0;0.0;44.0;60.0;31.0
66742;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-10;0.0;0.0;53.0;73.0;38.0
66743;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-11;0.04;0.0;54.0;69.0;39.0
66744;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-12;0.0;0.0;58.0;73.0;48.0
66745;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-13;0.0;0.0;56.0;64.0;41.0
66746;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-14;0.0;0.0;51.0;70.0;35.0
66747;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-15;0.0;0.0;59.0;70.0;48.0
66748;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-16;0.0;0.0;54.0;58.0;44.0
66749;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-17;0.0;0.0;50.0;62.0;40.0
66750;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-18;0.0;0.0;52.0;69.0;37.0
66751;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-19;0.0;0.0;60.0;79.0;45.0
66752;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-20;0.0;0.0;66.0;77.0;58.0
66753;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-21;0.0;0.0;68.0;79.0;48.0
66754;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-22;0.0;0.0;62.0;86.0;43.0
66755;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-23;0.0;0.0;59.0;68.0;49.0
66756;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-24;0.0;0.0;54.0;73.0;41.0
66757;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-25;0.01;0.0;66.0;79.0;52.0
66758;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-26;0.0;0.0;62.0;77.0;51.0
66759;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-27;0.03;0.0;58.0;65.0;51.0
66760;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-28;0.0;0.0;53.0;60.0;45.0
66761;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-29;0.06;0.0;55.0;70.0;44.0
66762;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-09-30;0.04;0.0;51.0;59.0;44.0
66763;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-01;0.0;0.0;44.0;50.0;33.0
66764;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-02;0.0;0.0;39.0;52.0;27.0
66765;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-03;0.0;0.0;46.0;56.0;29.0
66766;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-04;0.0;0.0;41.0;63.0;25.0
66767;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-05;0.0;0.0;57.0;74.0;45.0
66768;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-06;0.0;0.0;57.0;73.0;44.0
66769;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-07;0.0;0.0;53.0;65.0;34.0
66770;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-08;0.0;0.0;47.0;67.0;32.0
66771;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-09;0.0;0.0;57.0;73.0;39.0
66772;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-10;0.0;0.0;44.0;60.0;29.0
66773;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-11;0.05;0.0;59.0;75.0;51.0
66774;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-12;0.0;0.0;51.0;62.0;33.0
66775;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-13;0.0;0.0;49.0;57.0;38.0
66776;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-14;0.09;0.0;44.0;50.0;26.0
66777;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-15;0.0;0.0;34.0;47.0;20.0
66778;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-16;0.0;0.0;32.0;42.0;22.0
66779;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-17;0.0;0.0;33.0;43.0;24.0
66780;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-18;0.0;0.0;30.0;35.0;24.0
66781;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-19;0.0;0.0;31.0;37.0;17.0
66782;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-20;0.2;2.3;30.0;34.0;19.0
66783;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-21;0.0;0.0;33.0;37.0;28.0
66784;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-22;0.0;0.0;31.0;37.0;26.0
66785;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-23;0.0;0.0;29.0;34.0;18.0
66786;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-24;0.0;0.0;23.0;32.0;16.0
66787;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-25;0.0;0.1;26.0;32.0;24.0
66788;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-26;0.0;0.0;24.0;32.0;16.0
66789;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-27;0.0;0.0;23.0;42.0;15.0
66790;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-28;0.0;0.0;38.0;44.0;25.0
66791;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-29;0.02;0.0;26.0;30.0;20.0
66792;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-30;0.01;0.3;33.0;44.0;27.0
66793;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-10-31;0.0;0.0;39.0;45.0;25.0
66794;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-01;0.0;0.0;26.0;39.0;14.0
66795;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-02;0.0;0.0;41.0;64.0;26.0
66796;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-03;0.0;0.0;49.0;71.0;31.0
66797;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-04;0.0;0.0;47.0;74.0;28.0
66798;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-05;0.0;0.0;47.0;61.0;28.0
66799;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-06;0.0;0.0;47.0;54.0;31.0
66800;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-07;0.0;0.0;35.0;45.0;30.0
66801;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-08;0.0;0.0;52.0;72.0;36.0
66802;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-09;0.0;0.0;34.0;37.0;20.0
66803;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-10;0.0;0.0;20.0;30.0;10.0
66804;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-11;0.02;0.3;20.0;35.0;10.0
66805;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-12;0.0;0.3;22.0;24.0;5.0
66806;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-13;0.0;0.0;19.0;41.0;6.0
66807;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-14;0.0;0.0;34.0;47.0;27.0
66808;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-15;0.02;0.2;28.0;31.0;10.0
66809;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-16;0.03;0.2;19.0;26.0;6.0
66810;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-17;0.0;0.0;15.0;27.0;5.0
66811;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-18;0.0;0.0;31.0;42.0;24.0
66812;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-19;0.0;0.0;35.0;43.0;29.0
66813;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-20;0.0;0.0;26.0;33.0;19.0
66814;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-21;0.0;0.0;25.0;39.0;17.0
66815;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-22;0.0;0.0;29.0;33.0;19.0
66816;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-23;0.0;0.0;23.0;35.0;14.0
66817;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-24;0.03;0.0;33.0;38.0;24.0
66818;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-25;0.0;0.0;25.0;32.0;15.0
66819;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-26;0.02;0.2;33.0;41.0;26.0
66820;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-27;0.0;0.0;27.0;39.0;12.0
66821;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-28;0.0;0.0;32.0;46.0;20.0
66822;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-29;0.0;0.0;30.0;34.0;8.0
66823;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-11-30;0.0;0.0;18.0;37.0;7.0
66824;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-01;0.0;0.0;26.0;39.0;19.0
66825;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-02;0.0;0.0;31.0;41.0;20.0
66826;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-03;0.0;0.0;31.0;47.0;21.0
66827;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-04;0.0;0.0;28.0;41.0;17.0
66828;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-05;0.0;0.0;28.0;40.0;18.0
66829;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-06;0.0;0.0;28.0;46.0;18.0
66830;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-07;0.0;0.0;26.0;44.0;16.0
66831;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-08;0.0;0.0;33.0;50.0;21.0
66832;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-09;0.0;0.0;34.0;47.0;23.0
66833;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-10;0.0;0.0;35.0;38.0;28.0
66834;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-11;0.0;0.0;26.0;28.0;22.0
66835;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-12;0.0;0.0;22.0;23.0;20.0
66836;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-13;0.05;0.7;21.0;25.0;5.0
66837;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-14;0.0;0.0;2.0;5.0;-9.0
66838;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-15;0.0;0.0;11.0;24.0;5.0
66839;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-16;0.02;0.6;23.0;30.0;17.0
66840;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-17;0.0;0.0;27.0;30.0;21.0
66841;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-18;0.0;0.0;25.0;31.0;1.0
66842;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-19;0.0;0.0;9.0;38.0;-4.0
66843;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-20;0.09;0.7;27.0;39.0;12.0
66844;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-21;0.0;0.0;26.0;35.0;9.0
66845;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-22;0.0;0.0;24.0;35.0;17.0
66846;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-23;0.0;0.1;11.0;28.0;-8.0
66847;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-24;0.0;0.0;-7.0;2.0;-12.0
66848;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-25;0.0;0.0;12.0;35.0;1.0
66849;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-26;0.0;0.0;18.0;25.0;9.0
66850;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-27;0.04;0.5;19.0;23.0;12.0
66851;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-28;0.0;0.0;8.0;11.0;1.0
66852;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-29;0.18;4.0;10.0;22.0;2.0
66853;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-30;0.02;1.5;18.0;22.0;5.0
66854;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-12-31;0.0;0.0;14.0;22.0;10.0
66855;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-01;0.0;0.0;22.0;28.0;14.0
66856;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-02;0.0;0.0;22.0;26.0;17.0
66857;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-03;0.0;0.0;23.0;34.0;16.0
66858;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-04;0.0;0.0;32.0;37.0;15.0
66859;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-05;0.0;0.0;17.0;25.0;7.0
66860;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-06;0.0;0.0;26.0;37.0;18.0
66861;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-07;0.0;0.0;23.0;27.0;18.0
66862;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-08;0.01;0.1;26.0;28.0;25.0
66863;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-09;0.0;0.1;29.0;34.0;9.0
66864;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-10;0.0;0.0;17.0;33.0;5.0
66865;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-11;0.0;0.0;25.0;31.0;17.0
66866;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-12;0.0;0.0;24.0;39.0;13.0
66867;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-13;0.1;0.0;28.0;38.0;19.0
66868;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-14;0.05;0.2;34.0;39.0;30.0
66869;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-15;0.0;0.0;27.0;30.0;14.0
66870;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-16;0.0;0.0;16.0;27.0;8.0
66871;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-17;0.01;0.3;19.0;25.0;13.0
66872;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-18;0.01;0.1;10.0;13.0;-4.0
66873;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-19;0.02;0.3;3.0;8.0;-1.0
66874;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2021-01-20;0.0;0.0;22.0;39.0;8.0
